"index","eco","title","pgn","last_ply","sq_from","sq_to","sq_check","fen"
"107","A00","Grob Gambit: Spike Attack","1. g4 d5 2. Bg2 c6 3. g5","3. g5 ... ","g4","g5","","rnbqkbnr/pp2pppp/2p5/3p2P1/8/8/PPPPPPBP/RNBQK1NR b KQkq - 0 3"
"108","A00","Grob Gambit Accepted","1. g4 d5 2. Bg2 Bxg4","2.  ... Bxg4","c8","g4","","rn1qkbnr/ppp1pppp/8/3p4/6b1/8/PPPPPPBP/RNBQK1NR w KQkq - 0 3"
"109","A00","Grob Gambit Accepted: Fritz Gambit","1. g4 d5 2. Bg2 Bxg4 3. c4","3. c4 ... ","c2","c4","","rn1qkbnr/ppp1pppp/8/3p4/2P3b1/8/PP1PPPBP/RNBQK1NR b KQkq - 0 3"
"110","A00","Grob Gambit Accepted: Romford Counter-Gambit","1. g4 d5 2. Bg2 Bxg4 3. c4 d4","3.  ... d4","d5","d4","","rn1qkbnr/ppp1pppp/8/8/2Pp2b1/8/PP1PPPBP/RNBQK1NR w KQkq - 0 4"
"111","A00","Clemenz (Mead-Basman-de Klerk-Welling) Opening","1. h3","1. h3 ... ","h2","h3","","rnbqkbnr/pppppppp/8/8/8/7P/PPPPPPP1/RNBQKBNR b KQkq - 0 1"
"112","A00","Kadas (Desprez) Opening","1. h4","1. h4 ... ","h2","h4","","rnbqkbnr/pppppppp/8/8/7P/8/PPPPPPP1/RNBQKBNR b KQkq - 0 1"
"113","A01","Nimzowitsch-Larsen Attack","1. b3","1. b3 ... ","b2","b3","","rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1"
"114","A01","Nimzowitsch-Larsen Attack: Polish Variation","1. b3 b5","1.  ... b5","b7","b5","","rnbqkbnr/p1pppppp/8/1p6/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2"
"115","A01","Nimzowitsch-Larsen Attack: Symmetrical Variation","1. b3 b6","1.  ... b6","b7","b6","","rnbqkbnr/p1pppppp/1p6/8/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2"
"116","A01","Nimzowitsch-Larsen Attack: Dutch Variation","1. b3 f5","1.  ... f5","f7","f5","","rnbqkbnr/ppppp1pp/8/5p2/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2"
"117","A01","Nimzowitsch-Larsen Attack: Ringelbach Gambit","1. b3 f5 2. Bb2 e6 3. e4","3. e4 ... ","e2","e4","","rnbqkbnr/pppp2pp/4p3/5p2/4P3/1P6/PBPP1PPP/RN1QKBNR b KQkq - 0 3"
"118","A01","Nimzowitsch-Larsen Attack: English Variation","1. b3 c5","1.  ... c5","c7","c5","","rnbqkbnr/pp1ppppp/8/2p5/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2"
"119","A01","Nimzowitsch-Larsen Attack: Indian Variation","1. b3 Nf6","1.  ... Nf6","g8","f6","","rnbqkb1r/pppppppp/5n2/8/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 1 2"
"120","A01","Nimzowitsch-Larsen Attack: Indian Variation, 1.b3 Nf6 2.Bb2 g6","1. b3 Nf6 2. Bb2 g6","2.  ... g6","g7","g6","","rnbqkb1r/pppppp1p/5np1/8/8/1P6/PBPPPPPP/RN1QKBNR w KQkq - 0 3"
"121","A01","Nimzowitsch-Larsen Attack: Spike Variation","1. b3 Nf6 2. Bb2 g6 3. g4","3. g4 ... ","g2","g4","","rnbqkb1r/pppppp1p/5np1/8/6P1/1P6/PBPPPP1P/RN1QKBNR b KQkq - 0 3"
"122","A01","Nimzowitsch-Larsen Attack: Classical Variation, 1...d5","1. b3 d5","1.  ... d5","d7","d5","","rnbqkbnr/ppp1pppp/8/3p4/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2"
"123","A01","Nimzowitsch-Larsen Attack: Classical Variation, 1...d5 2.Bb2","1. b3 d5 2. Bb2","2. Bb2 ... ","c1","b2","","rnbqkbnr/ppp1pppp/8/3p4/8/1P6/PBPPPPPP/RN1QKBNR b KQkq - 1 2"
"124","A01","Nimzowitsch-Larsen Attack: Classical Variation, 1.b3 d5 2.Bb2 Bg4","1. b3 d5 2. Bb2 Bg4","2.  ... Bg4","c8","g4","","rn1qkbnr/ppp1pppp/8/3p4/6b1/1P6/PBPPPPPP/RN1QKBNR w KQkq - 2 3"
"125","A01","Nimzowitsch-Larsen Attack: Modern Variation, 1...e5","1. b3 e5","1.  ... e5","e7","e5","","rnbqkbnr/pppp1ppp/8/4p3/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2"
"126","A01","Nimzowitsch-Larsen Attack: Modern Variation, 1...e5 2.Bb2","1. b3 e5 2. Bb2","2. Bb2 ... ","c1","b2","","rnbqkbnr/pppp1ppp/8/4p3/8/1P6/PBPPPPPP/RN1QKBNR b KQkq - 1 2"
"127","A01","Nimzowitsch-Larsen Attack: Modern Variation, 1...e5 2.Bb2 d6","1. b3 e5 2. Bb2 d6","2.  ... d6","d7","d6","","rnbqkbnr/ppp2ppp/3p4/4p3/8/1P6/PBPPPPPP/RN1QKBNR w KQkq - 0 3"
"128","A01","Nimzowitsch-Larsen Attack: Modern Variation, 1...e5 2.Bb2 Nc6","1. b3 e5 2. Bb2 Nc6","2.  ... Nc6","b8","c6","","r1bqkbnr/pppp1ppp/2n5/4p3/8/1P6/PBPPPPPP/RN1QKBNR w KQkq - 2 3"
"129","A01","Nimzowitsch-Larsen Attack: Modern Variation, Paschmann Gambit","1. b3 e5 2. Bb2 Nc6 3. f4","3. f4 ... ","f2","f4","","r1bqkbnr/pppp1ppp/2n5/4p3/5P2/1P6/PBPPP1PP/RN1QKBNR b KQkq - 0 3"
"130","A01","Nimzowitsch-Larsen Attack: Modern Variation, 1...e5 2.Bb2 Nc6 3.e3","1. b3 e5 2. Bb2 Nc6 3. e3","3. e3 ... ","e2","e3","","r1bqkbnr/pppp1ppp/2n5/4p3/8/1P2P3/PBPP1PPP/RN1QKBNR b KQkq - 0 3"
"131","A01","Nimzowitsch-Larsen Attack: Modern Variation, Main Line","1. b3 e5 2. Bb2 Nc6 3. e3 Nf6 4. Bb5 d6","4.  ... d6","d7","d6","","r1bqkb1r/ppp2ppp/2np1n2/1B2p3/8/1P2P3/PBPP1PPP/RN1QK1NR w KQkq - 0 5"
"132","A01","Nimzowitsch-Larsen Attack: Correspondence Line","1. b3 e5 2. Bb2 Nc6 3. e3 d5 4. Bb5 Bd6 5. f4 f6","5.  ... f6","f7","f6","","r1bqk1nr/ppp3pp/2nb1p2/1B1pp3/5P2/1P2P3/PBPP2PP/RN1QK1NR w KQkq - 0 6"
"133","A02","Bird Opening","1. f4","1. f4 ... ","f2","f4","","rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1"
"134","A02","Bird Opening: Hobbs Gambit","1. f4 g5","1.  ... g5","g7","g5","","rnbqkbnr/pppppp1p/8/6p1/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2"
"135","A02","Bird Opening: Symmetrical Variation","1. f4 f5","1.  ... f5","f7","f5","","rnbqkbnr/ppppp1pp/8/5p2/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2"
"136","A02","Bird Opening: Swiss Gambit","1. f4 f5 2. e4","2. e4 ... ","e2","e4","","rnbqkbnr/ppppp1pp/8/5p2/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2"
"137","A02","Bird Opening: Swiss Gambit Accepted","1. f4 f5 2. e4 fxe4 3. Nc3 Nf6 4. g4","4. g4 ... ","g2","g4","","rnbqkb1r/ppppp1pp/5n2/8/4pPP1/2N5/PPPP3P/R1BQKBNR b KQkq - 0 4"
"138","A02","Bird Opening: 1..d6","1. f4 d6","1.  ... d6","d7","d6","","rnbqkbnr/ppp1pppp/3p4/8/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2"
"139","A02","Bird Opening: 1..g6","1. f4 g6","1.  ... g6","g7","g6","","rnbqkbnr/pppppp1p/6p1/8/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2"
"140","A02","Bird Opening: 1.f4 g6 2.Nf3 Bg7 3.e3","1. f4 g6 2. Nf3 Bg7 3. e3","3. e3 ... ","e2","e3","","rnbqk1nr/ppppppbp/6p1/8/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3"
"141","A02","Bird Opening: 1.f4 g6 2.Nf3 Bg7 3.g3","1. f4 g6 2. Nf3 Bg7 3. g3","3. g3 ... ","g2","g3","","rnbqk1nr/ppppppbp/6p1/8/5P2/5NP1/PPPPP2P/RNBQKB1R b KQkq - 0 3"
"142","A02","Bird Opening: 1..c5","1. f4 c5","1.  ... c5","c7","c5","","rnbqkbnr/pp1ppppp/8/2p5/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2"
"143","A02","Bird Opening: 1..c5 2.Nf3 Nc6","1. f4 c5 2. Nf3 Nc6","2.  ... Nc6","b8","c6","","r1bqkbnr/pp1ppppp/2n5/2p5/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 2 3"
"144","A02","Bird Opening: From Gambit","1. f4 e5","1.  ... e5","e7","e5","","rnbqkbnr/pppp1ppp/8/4p3/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2"
"145","A02","Bird Opening: From Gambit Accepted","1. f4 e5 2. fxe5","2. fxe5 ... ","f4","e5","","rnbqkbnr/pppp1ppp/8/4P3/8/8/PPPPP1PP/RNBQKBNR b KQkq - 0 2"
"146","A02","Bird Opening: From Gambit, Schlecter","1. f4 e5 2. fxe5 Nc6","2.  ... Nc6","b8","c6","","r1bqkbnr/pppp1ppp/2n5/4P3/8/8/PPPPP1PP/RNBQKBNR w KQkq - 1 3"
"147","A02","Bird Opening: From Gambit, 2...d6","1. f4 e5 2. fxe5 d6","2.  ... d6","d7","d6","","rnbqkbnr/ppp2ppp/3p4/4P3/8/8/PPPPP1PP/RNBQKBNR w KQkq - 0 3"
"148","A02","Bird Opening: From Gambit, 3.exd6","1. f4 e5 2. fxe5 d6 3. exd6","3. exd6 ... ","e5","d6","","rnbqkbnr/ppp2ppp/3P4/8/8/8/PPPPP1PP/RNBQKBNR b KQkq - 0 3"
"149","A02","Bird Opening: From Gambit, Langheld Gambit","1. f4 e5 2. fxe5 d6 3. exd6 Nf6","3.  ... Nf6","g8","f6","","rnbqkb1r/ppp2ppp/3P1n2/8/8/8/PPPPP1PP/RNBQKBNR w KQkq - 1 4"
"150","A02","Bird Opening: From Gambit, 3...Bxd6","1. f4 e5 2. fxe5 d6 3. exd6 Bxd6","3.  ... Bxd6","f8","d6","","rnbqk1nr/ppp2ppp/3b4/8/8/8/PPPPP1PP/RNBQKBNR w KQkq - 0 4"
"151","A02","Bird Opening: From Gambit, Lipke","1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 Nh6 5. d4","5. d4 ... ","d2","d4","","rnbqk2r/ppp2ppp/3b3n/8/3P4/5N2/PPP1P1PP/RNBQKB1R b KQkq - 0 5"
"152","A02","Bird Opening: From Gambit, Lasker Variation","1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 g5","4.  ... g5","g7","g5","","rnbqk1nr/ppp2p1p/3b4/6p1/8/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 5"
"153","A02","Bird Opening: From Gambit, Lasker, 5.d4","1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 g5 5. d4","5. d4 ... ","d2","d4","","rnbqk1nr/ppp2p1p/3b4/6p1/3P4/5N2/PPP1P1PP/RNBQKB1R b KQkq - 0 5"
"154","A02","Bird Opening: From Gambit, Lasker, Queenswap Line","1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 g5 5. d4 g4 6. Ne5 Bxe5 7. dxe5 Qxd1+","7.  ... Qxd1+","d8","d1","e1","rnb1k1nr/ppp2p1p/8/4P3/6p1/8/PPP1P1PP/RNBqKB1R w KQkq - 0 8"
"155","A02","Bird Opening: From Gambit, Lasker, 5.g3","1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 g5 5. g3","5. g3 ... ","g2","g3","","rnbqk1nr/ppp2p1p/3b4/6p1/8/5NP1/PPPPP2P/RNBQKB1R b KQkq - 0 5"
"156","A02","Bird Opening: 1..Nf6","1. f4 Nf6","1.  ... Nf6","g8","f6","","rnbqkb1r/pppppppp/5n2/8/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 1 2"
"157","A02","Bird Opening: 1..Nf6 2.g3","1. f4 Nf6 2. g3","2. g3 ... ","g2","g3","","rnbqkb1r/pppppppp/5n2/8/5P2/6P1/PPPPP2P/RNBQKBNR b KQkq - 0 2"
"158","A02","Bird Opening: 1..Nf6 2.e3","1. f4 Nf6 2. e3","2. e3 ... ","e2","e3","","rnbqkb1r/pppppppp/5n2/8/5P2/4P3/PPPP2PP/RNBQKBNR b KQkq - 0 2"
"159","A02","Bird Opening: 1..Nf6 2.b3","1. f4 Nf6 2. b3","2. b3 ... ","b2","b3","","rnbqkb1r/pppppppp/5n2/8/5P2/1P6/P1PPP1PP/RNBQKBNR b KQkq - 0 2"
"160","A02","Bird Opening: 1..Nf6 2.Nf3","1. f4 Nf6 2. Nf3","2. Nf3 ... ","g1","f3","","rnbqkb1r/pppppppp/5n2/8/5P2/5N2/PPPPP1PP/RNBQKB1R b KQkq - 2 2"
"161","A02","Bird Opening: 1..Nf6 2.Nf3 d6","1. f4 Nf6 2. Nf3 d6","2.  ... d6","d7","d6","","rnbqkb1r/ppp1pppp/3p1n2/8/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 3"
"162","A02","Bird Opening: 1..Nf6 2.Nf3 c5","1. f4 Nf6 2. Nf3 c5","2.  ... c5","c7","c5","","rnbqkb1r/pp1ppppp/5n2/2p5/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 3"
"163","A02","Bird Opening: 1..Nf6 2.Nf3 g6","1. f4 Nf6 2. Nf3 g6","2.  ... g6","g7","g6","","rnbqkb1r/pppppp1p/5np1/8/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 3"
"164","A02","Bird Opening: Batavo Polish Attack","1. f4 Nf6 2. Nf3 g6 3. b4","3. b4 ... ","b2","b4","","rnbqkb1r/pppppp1p/5np1/8/1P3P2/5N2/P1PPP1PP/RNBQKB1R b KQkq - 0 3"
"165","A02","Bird Opening: 1..Nf6 2.Nf3 g6 3.g3","1. f4 Nf6 2. Nf3 g6 3. g3","3. g3 ... ","g2","g3","","rnbqkb1r/pppppp1p/5np1/8/5P2/5NP1/PPPPP2P/RNBQKB1R b KQkq - 0 3"
"166","A02","Bird Opening: 1..Nf6 2.Nf3 g6 3.g3","1. f4 Nf6 2. Nf3 g6 3. g3 Bg7","3.  ... Bg7","f8","g7","","rnbqk2r/ppppppbp/5np1/8/5P2/5NP1/PPPPP2P/RNBQKB1R w KQkq - 1 4"
"167","A02","Bird Opening: Mortar Attack 1.. Nf6 2.Nf3 g6 3.g3 Bg7 4.Bg2","1. f4 Nf6 2. Nf3 g6 3. g3 Bg7 4. Bg2","4. Bg2 ... ","f1","g2","","rnbqk2r/ppppppbp/5np1/8/5P2/5NP1/PPPPP1BP/RNBQK2R b KQkq - 2 4"
"168","A02","Bird Opening: Mortar Attack, 4.Bg2 d6","1. f4 Nf6 2. Nf3 g6 3. g3 Bg7 4. Bg2 d6","4.  ... d6","d7","d6","","rnbqk2r/ppp1ppbp/3p1np1/8/5P2/5NP1/PPPPP1BP/RNBQK2R w KQkq - 0 5"
"169","A02","Bird Opening: Mortar Attack, 4.Bg2 O-O","1. f4 Nf6 2. Nf3 g6 3. g3 Bg7 4. Bg2 O-O","4.  ... O-O","e8","g8","","rnbq1rk1/ppppppbp/5np1/8/5P2/5NP1/PPPPP1BP/RNBQK2R w KQ - 3 5"
"170","A02","Bird Opening: Mortar Attack, 4.Bg2 O-O 5.O-O","1. f4 Nf6 2. Nf3 g6 3. g3 Bg7 4. Bg2 O-O 5. O-O","5. O-O ... ","e1","g1","","rnbq1rk1/ppppppbp/5np1/8/5P2/5NP1/PPPPP1BP/RNBQ1RK1 b - - 4 5"
"171","A02","Bird Opening: Mortar Attack, 4.Bg2 O-O 5.O-O c5","1. f4 Nf6 2. Nf3 g6 3. g3 Bg7 4. Bg2 O-O 5. O-O c5","5.  ... c5","c7","c5","","rnbq1rk1/pp1pppbp/5np1/2p5/5P2/5NP1/PPPPP1BP/RNBQ1RK1 w - - 0 6"
"172","A03","Bird Opening: 1...d5","1. f4 d5","1.  ... d5","d7","d5","","rnbqkbnr/ppp1pppp/8/3p4/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2"
"173","A03","Bird Opening: Dudweiler Gambit","1. f4 d5 2. g4","2. g4 ... ","g2","g4","","rnbqkbnr/ppp1pppp/8/3p4/5PP1/8/PPPPP2P/RNBQKBNR b KQkq - 0 2"
"174","A03","Bird Opening: Mujannah-Sturm Gambit","1. f4 d5 2. c4","2. c4 ... ","c2","c4","","rnbqkbnr/ppp1pppp/8/3p4/2P2P2/8/PP1PP1PP/RNBQKBNR b KQkq - 0 2"
"175","A03","Bird Opening: Williams Gambit","1. f4 d5 2. e4","2. e4 ... ","e2","e4","","rnbqkbnr/ppp1pppp/8/3p4/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2"
"176","A03","Bird Opening: 1.f4 d5 2.b3","1. f4 d5 2. b3","2. b3 ... ","b2","b3","","rnbqkbnr/ppp1pppp/8/3p4/5P2/1P6/P1PPP1PP/RNBQKBNR b KQkq - 0 2"
"177","A03","Bird Opening: 1.f4 d5 2.b3 Nf6","1. f4 d5 2. b3 Nf6","2.  ... Nf6","g8","f6","","rnbqkb1r/ppp1pppp/5n2/3p4/5P2/1P6/P1PPP1PP/RNBQKBNR w KQkq - 1 3"
"178","A03","Bird Opening: 1.f4 d5 2.b3 Nf6 3.Bb2","1. f4 d5 2. b3 Nf6 3. Bb2","3. Bb2 ... ","c1","b2","","rnbqkb1r/ppp1pppp/5n2/3p4/5P2/1P6/PBPPP1PP/RN1QKBNR b KQkq - 2 3"
"179","A03","Bird Opening: 1.f4 d5 2.g3","1. f4 d5 2. g3","2. g3 ... ","g2","g3","","rnbqkbnr/ppp1pppp/8/3p4/5P2/6P1/PPPPP2P/RNBQKBNR b KQkq - 0 2"
"180","A03","Bird Opening: 1.f4 d5 2.g3 Nf6","1. f4 d5 2. g3 Nf6","2.  ... Nf6","g8","f6","","rnbqkb1r/ppp1pppp/5n2/3p4/5P2/6P1/PPPPP2P/RNBQKBNR w KQkq - 1 3"
"181","A03","Bird Opening: 1.f4 d5 2.g3 Nf6 3.Bg2","1. f4 d5 2. g3 Nf6 3. Bg2","3. Bg2 ... ","f1","g2","","rnbqkb1r/ppp1pppp/5n2/3p4/5P2/6P1/PPPPP1BP/RNBQK1NR b KQkq - 2 3"
"182","A03","Bird Opening: Lasker Variation","1. f4 d5 2. e3","2. e3 ... ","e2","e3","","rnbqkbnr/ppp1pppp/8/3p4/5P2/4P3/PPPP2PP/RNBQKBNR b KQkq - 0 2"
"183","A03","Bird Opening: Lasker Variation","1. f4 d5 2. e3 Nf6","2.  ... Nf6","g8","f6","","rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4P3/PPPP2PP/RNBQKBNR w KQkq - 1 3"
"184","A03","Bird Opening: 1...d5 2.Nf3","1. f4 d5 2. Nf3","2. Nf3 ... ","g1","f3","","rnbqkbnr/ppp1pppp/8/3p4/5P2/5N2/PPPPP1PP/RNBQKB1R b KQkq - 1 2"
"185","A03","Bird Opening: 1...d5 2.Nf3 c5","1. f4 d5 2. Nf3 c5","2.  ... c5","c7","c5","","rnbqkbnr/pp2pppp/8/2pp4/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 3"
"186","A03","Bird Opening: Batavo Gambit","1. f4 d5 2. Nf3 c5 3. e4","3. e4 ... ","e2","e4","","rnbqkbnr/pp2pppp/8/2pp4/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 0 3"
"187","A03","Bird Opening: 1...d5 2.Nf3 c5 3.e3","1. f4 d5 2. Nf3 c5 3. e3","3. e3 ... ","e2","e3","","rnbqkbnr/pp2pppp/8/2pp4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3"
"188","A03","Bird Opening: 1...d5 2.Nf3 g6","1. f4 d5 2. Nf3 g6","2.  ... g6","g7","g6","","rnbqkbnr/ppp1pp1p/6p1/3p4/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 3"
"189","A03","Bird Opening: 1...d5 2.Nf3 g6 3.e3","1. f4 d5 2. Nf3 g6 3. e3","3. e3 ... ","e2","e3","","rnbqkbnr/ppp1pp1p/6p1/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3"
"190","A03","Bird Opening: 1...d5 2.Nf3 g6 3.g3","1. f4 d5 2. Nf3 g6 3. g3","3. g3 ... ","g2","g3","","rnbqkbnr/ppp1pp1p/6p1/3p4/5P2/5NP1/PPPPP2P/RNBQKB1R b KQkq - 0 3"
"191","A03","Bird Opening: 1...d5 2.Nf3 g6 3.g3 Bg7 4.Bg2","1. f4 d5 2. Nf3 g6 3. g3 Bg7 4. Bg2","4. Bg2 ... ","f1","g2","","rnbqk1nr/ppp1ppbp/6p1/3p4/5P2/5NP1/PPPPP1BP/RNBQK2R b KQkq - 2 4"
"192","A03","Bird Opening: 1...d5 2.Nf3 Nf6","1. f4 d5 2. Nf3 Nf6","2.  ... Nf6","g8","f6","","rnbqkb1r/ppp1pppp/5n2/3p4/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 2 3"
"193","A03","Bird Opening: 1...d5 2.Nf3 Nf6 3.b3","1. f4 d5 2. Nf3 Nf6 3. b3","3. b3 ... ","b2","b3","","rnbqkb1r/ppp1pppp/5n2/3p4/5P2/1P3N2/P1PPP1PP/RNBQKB1R b KQkq - 0 3"
"194","A03","Bird Opening: 1...d5 2.Nf3 Nf6 3.g3","1. f4 d5 2. Nf3 Nf6 3. g3","3. g3 ... ","g2","g3","","rnbqkb1r/ppp1pppp/5n2/3p4/5P2/5NP1/PPPPP2P/RNBQKB1R b KQkq - 0 3"
"195","A03","Bird Opening: 1...d5 2.Nf3 Nf6 3.g3 g6","1. f4 d5 2. Nf3 Nf6 3. g3 g6","3.  ... g6","g7","g6","","rnbqkb1r/ppp1pp1p/5np1/3p4/5P2/5NP1/PPPPP2P/RNBQKB1R w KQkq - 0 4"
"196","A03","Bird Opening: 1...d5 2.Nf3 Nf6 3.g3 g6 4.Bg2 Bg7","1. f4 d5 2. Nf3 Nf6 3. g3 g6 4. Bg2 Bg7","4.  ... Bg7","f8","g7","","rnbqk2r/ppp1ppbp/5np1/3p4/5P2/5NP1/PPPPP1BP/RNBQK2R w KQkq - 2 5"
"197","A03","Bird Opening: 1...d5 2.Nf3 Nf6 3.g3 g6 4.Bg2 Bg7 5.d3","1. f4 d5 2. Nf3 Nf6 3. g3 g6 4. Bg2 Bg7 5. d3","5. d3 ... ","d2","d3","","rnbqk2r/ppp1ppbp/5np1/3p4/5P2/3P1NP1/PPP1P1BP/RNBQK2R b KQkq - 0 5"
"198","A03","Bird Opening: 1...d5 2.Nf3 Nf6 3.g3 g6: 5.O-O","1. f4 d5 2. Nf3 Nf6 3. g3 g6 4. Bg2 Bg7 5. O-O","5. O-O ... ","e1","g1","","rnbqk2r/ppp1ppbp/5np1/3p4/5P2/5NP1/PPPPP1BP/RNBQ1RK1 b kq - 3 5"
"199","A03","Bird Opening: 1...d5 2.Nf3 Nf6 3.g3 g6: 5.O-O O-O","1. f4 d5 2. Nf3 Nf6 3. g3 g6 4. Bg2 Bg7 5. O-O O-O","5.  ... O-O","e8","g8","","rnbq1rk1/ppp1ppbp/5np1/3p4/5P2/5NP1/PPPPP1BP/RNBQ1RK1 w - - 4 6"
"200","A03","Bird Opening: 1...d5 2.Nf3 Nf6 3.g3 g6: 5.O-O O-O 6.d3","1. f4 d5 2. Nf3 Nf6 3. g3 g6 4. Bg2 Bg7 5. O-O O-O 6. d3","6. d3 ... ","d2","d3","","rnbq1rk1/ppp1ppbp/5np1/3p4/5P2/3P1NP1/PPP1P1BP/RNBQ1RK1 b - - 0 6"
"201","A03","Bird Opening: 1...d5 2.Nf3 Nf6 3.g3 g6: 6.d3 c6","1. f4 d5 2. Nf3 Nf6 3. g3 g6 4. Bg2 Bg7 5. O-O O-O 6. d3 c6","6.  ... c6","c7","c6","","rnbq1rk1/pp2ppbp/2p2np1/3p4/5P2/3P1NP1/PPP1P1BP/RNBQ1RK1 w - - 0 7"
"202","A03","Bird Opening: 1...d5 2.Nf3 Nf6 3.g3 g6: 6.d3 c5","1. f4 d5 2. Nf3 Nf6 3. g3 g6 4. Bg2 Bg7 5. O-O O-O 6. d3 c5","6.  ... c5","c7","c5","","rnbq1rk1/pp2ppbp/5np1/2pp4/5P2/3P1NP1/PPP1P1BP/RNBQ1RK1 w - - 0 7"
"203","A03","Bird Opening: Lasker Variation","1. f4 d5 2. Nf3 Nf6 3. e3","3. e3 ... ","e2","e3","","rnbqkb1r/ppp1pppp/5n2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 3"
"204","A03","Bird Opening: Lasker Variation, 3...Bg4","1. f4 d5 2. Nf3 Nf6 3. e3 Bg4","3.  ... Bg4","c8","g4","","rn1qkb1r/ppp1pppp/5n2/3p4/5Pb1/4PN2/PPPP2PP/RNBQKB1R w KQkq - 1 4"
"205","A03","Bird Opening: Lasker Variation, 3...e6","1. f4 d5 2. Nf3 Nf6 3. e3 e6","3.  ... e6","e7","e6","","rnbqkb1r/ppp2ppp/4pn2/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R w KQkq - 0 4"
"206","A03","Bird Opening: Lasker Variation, 3...c5","1. f4 d5 2. Nf3 Nf6 3. e3 c5","3.  ... c5","c7","c5","","rnbqkb1r/pp2pppp/5n2/2pp4/5P2/4PN2/PPPP2PP/RNBQKB1R w KQkq - 0 4"
"207","A03","Bird Opening: Lasker Variation, 3...c5 4.b3","1. f4 d5 2. Nf3 Nf6 3. e3 c5 4. b3","4. b3 ... ","b2","b3","","rnbqkb1r/pp2pppp/5n2/2pp4/5P2/1P2PN2/P1PP2PP/RNBQKB1R b KQkq - 0 4"
"208","A03","Bird Opening: Lasker Variation, 3...g6","1. f4 d5 2. Nf3 Nf6 3. e3 g6","3.  ... g6","g7","g6","","rnbqkb1r/ppp1pp1p/5np1/3p4/5P2/4PN2/PPPP2PP/RNBQKB1R w KQkq - 0 4"
"209","A04","Reti Opening","1. Nf3","1. Nf3 ... ","g1","f3","","rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1"
"210","A04","Reti Opening: Herrström Gambit","1. Nf3 g5","1.  ... g5","g7","g5","","rnbqkbnr/pppppp1p/8/6p1/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2"
"211","A04","Reti Opening: 1...b6","1. Nf3 b6","1.  ... b6","b7","b6","","rnbqkbnr/p1pppppp/1p6/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2"
"212","A04","Reti Opening: 1...b5","1. Nf3 b5","1.  ... b5","b7","b5","","rnbqkbnr/p1pppppp/8/1p6/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2"
"213","A04","Reti Opening: 1...Nc6","1. Nf3 Nc6","1.  ... Nc6","b8","c6","","r1bqkbnr/pppppppp/2n5/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 2 2"
